hopper,shaker,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
25.532950084331667,139.89153226769687,1.499999999649725,0.4478805653610729,1.4999999999712834,1.570796326794917,1.470128982841702,0.700141143779685,1.4444028418374257,1.5707963267971239,0.2485150948597849,1.1352309747642935,1.0810818069336048,2.7749911157552147,1.0387285649931353,1.9136341160475707
27.821670405441708,104.79011679359908,1.5,0.4478805651826185,1.5,1.5707963267948968,1.5,0.6209985773745451,1.3578367935381161,1.5707963267948966,0.2660068580146521,1.2452646753245955,1.104537710193201,2.735737187620497,0.9550636342157346,1.8373837769691665
29.7357417699226,89.41160828313876,1.403143349387706,0.48518928616959117,1.298942763412022,1.5707963267948966,1.5,0.5780305254999677,1.3837865873356774,1.5707963267949028,0.22248020656530104,1.0965488555455845,1.1303489270218416,2.6925591258374686,0.9254105556723718,1.774589444327653
33.76052131083939,73.78041494716732,1.1860276333171187,0.5693862481834921,1.1641417608394682,1.5707963267950662,1.4999999999998852,0.4817025934249083,1.4615608911732678,1.5707963267949785,0.22471257582521934,1.0470796414265933,1.106676349979342,2.6999879957439172,0.8807188738880856,1.8192811261154942
36.75487403154363,65.9072041042325,1.0621075723016489,0.6934974995832464,1.1818965830408066,1.7981725942886684,1.4999999999999538,0.4597502984729865,1.4864359306531165,1.5707963267950662,0.268658921455932,1.0869928389735686,1.061110075803409,2.677273206563211,0.8793535853026135,1.8211748039466003
40.556256755809244,58.34421179636423,0.9145995097110102,0.7889214472120325,1.178381002019513,1.9222402463240933,1.499999999999965,0.45668549593946567,1.489933924042425,1.5707963267950273,0.29295474234347313,1.1183533552978069,1.0413717705708292,2.6723084543677764,0.8724301780723631,1.8311797272690233
45.190883706462856,50.85992566136233,0.757582636265295,0.8214153567949268,1.1682604918078232,1.9552597638689897,1.4999999999999911,0.4478805651828124,1.4999999999996476,1.5707963267949028,0.40184255786863693,1.1357990980769879,0.9505123265123523,2.681925201344163,0.8603694863144438,1.8396305136875928
50.12685875594849,45.21528032571136,0.6923730000764785,0.8768479329004674,1.1694809624573537,2.0460632625693376,1.5,0.4478805651826192,1.4999999999999998,1.5707963267948966,0.44303202860409685,0.8873520677356709,0.859857612833769,2.6788390985248296,0.8570618039466875,1.8429413282314207
55.989865362133145,40.227720454070436,0.6789731367505484,0.9163070907645515,1.127245969453176,2.1529669067611126,1.4999999999999414,0.44788056518293806,1.4999999999997706,1.5707963267952583,0.3854572736414858,0.9117910717796818,0.912868216540663,2.686243119575369,0.8549767492898153,1.8467450880543022
60.632725626017965,37.023751729340496,0.743324298875613,0.8547833416337915,1.0319782024643478,2.1421196432139986,1.499999999999768,0.4478805651868665,1.4999999999997757,1.5707963267948966,0.3664776803901014,0.955502431214632,0.9543332528766926,2.6856771753406115,0.8524241846651776,1.8475796817226755
66.8891975766192,33.8032348944373,0.7061619769830663,0.9008948061161792,1.032486939152375,2.1869383749329137,1.4999999999997955,0.44788056518483926,1.499999999999439,1.5707963267955605,0.41991068143872257,1.0067489397434104,0.9410076392744965,2.6859390785758435,0.8519889824993615,1.848400970713041
74.09554331112292,30.96855789312745,0.6897814135727913,0.9443293777774098,1.024238056624298,2.232356967299217,1.4999999999998876,0.44788056518377356,1.4999999999996798,1.5707963267952807,0.4212996800096705,0.9819034843781493,0.9494002626904873,2.684090612425468,0.8474303574135542,1.8530096960056501
84.44333622969337,28.378119183967456,1.3215920909077121,0.8648428578595252,0.8034614956251291,2.308788688543089,1.4999999999999978,0.447880565182627,1.4999999999999907,1.5707963267949074,0.5856184152771338,0.9829362044702491,0.880219028707058,2.6982382933695233,0.862318538996826,1.8381100110505164
94.52093796827488,26.628708357555766,1.2617730975616468,0.9016433338762989,0.802878241017494,2.356194490192345,1.499999999999998,0.447880565182621,1.499999999999996,1.5707963267949097,0.6583403173156873,0.9923730182804334,0.8739520135186871,2.6983321653210828,0.8568690879948213,1.8431309120059085
111.08485715886977,24.997049981784507,0.26948253197020755,1.439695627638409,1.4999999999988027,2.3561944901923413,1.4999999999999793,0.44788056518275193,1.4999999999999187,1.5707963267949845,0.19562283707487557,0.9637974174003493,1.3841372146216406,2.4556663328815223,0.8757884654327348,1.82421153459431
